id_etudiant,matricule,nom,prenom,sexe,date_naissance,telephone,email,adresse,ville,region,pays,date_creation
3ecb9a6e-7332-4cd3-b881-bf753a0eb500,ETU10544,Fabre,Théophile,M,1996-02-10,709847432,victorperrot@example.com,"2, chemin Payet
77315 Maurice",Bignona,Ziguinchor,Sénégal,2026-07-30 16:40:39.380478
dda2f6cd-1748-483b-91c5-6cfadab31382,ETU10545,Samson,Maurice,Homme,2007-09-15,,rogerdanielle@example.org,"4, rue Turpin
38673 Sainte RenéBourg",Meckhe,Thiès,Sénégal,2026-07-30 16:40:39.380608
a6eab33d-1907-4546-8227-1464e9c2409a,ETU10546,Joseph,Aurélie,M,2005-01-04,772885561,lvalentin@example.net,"763, avenue de Renault
91462 Breton-sur-Mer",Linguère,Louga,Sénégal,2026-07-30 16:40:39.380750
fb5b4506-51ac-4ca2-b7a6-be936547e0eb,ETU10547,Laroche,Emmanuel,Masculin,2000-08-16,766443093,legerzoe@example.org,"286, rue de Torres
51536 LesageVille",Vélingara,Kolda,Sénégal,2026-07-30 16:40:39.380866
f556516e-4b9d-4ddf-9321-ddaa86b947b0,ETU10548,Peltier,Christophe,Femme,2027-07-30,00221771222265,denislopez@example.org,"682, avenue Schmitt
59278 Vincent-sur-Jourdan",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:40:39.380952
5924e3ff-b698-4478-92c1-faa2b0396b4f,ETU10549,Marin,Roger,,2007-11-27,709969276,smendes@example.net,"boulevard Ramos
39583 Martins",Dagana,Saint-Louis,Sénégal,2026-07-30 16:40:39.381052
ce4db65d-5e81-4374-aac2-6b67a5ed36de,ETU10550,Chrétien,Christiane,,2008-07-09,785191852,brungabriel@example.org,"84, rue Susanne Dias
13693 Lefèvredan",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:40:39.381152
39252310-854d-4d35-8c9d-23b763bc55bc,ETU10551,Monnier,Anouk,Masculin,2027-07-30,785335464,wpichon@example.org,"61, rue de Chrétien
85102 Dias-sur-Roux",Mbour,Dakar,Sénégal,2026-07-30 16:40:39.381241
1061c2a0-f350-47f4-bc25-10013cd15f1f,ETU10552,Baron,Henri,,1997-06-22,,julesaubry@example.net,"28, rue de Laroche
51265 Lebreton",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:40:39.381340
ced3b4cc-6c4e-454b-803f-0d9a54362c65,ETU1000,Thibault,Catherine,1,1999-03-11,,marcelle39@example.org,"12, rue Madeleine Jean
97126 Lecomte",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:39.381438
87048dc4-8113-456b-b7b4-0ad755029d70,ETU10554,Girard,Hortense,1,1998-11-19,763980778,denise17@example.com,"79, rue Vasseur
27597 Vallet",Ourossogui,Matam,Sénégal,2026-07-30 16:40:39.381555
42682bed-727a-40a0-ace6-367754b2fa69,ETU10555,Delaunay,Théodore,Masculin,2001-05-10,780865961,manondufour@example.net,"rue Lucy Grenier
82550 Guilbert",Bakel,Tambacounda,Sénégal,2026-07-30 16:40:39.381789
f1a142cb-f665-43d9-be01-d7989db75681,ETU1000,Boyer,Gilbert,1,2027-07-30,702333634,marquesadelaide@example.net,"2, boulevard Jacquet
85992 Berthelot-sur-Mer",Bakel,Tambacounda,Sénégal,2026-07-30 16:40:39.381956
d3fb2e26-9cc8-4baa-9e3b-8ac73375b167,ETU10557,Boulanger,Philippine,0,2008-05-08,00221771624816,julien99@example.net,"4, rue de Gillet
40951 Maillot",Sangalkam,Dakar,Sénégal,2026-07-30 16:40:39.382136
7f09daf0-ca4d-4101-baed-531d26607c8b,ETU1000,Maurice,Éléonore,Masculin,2006-07-06,771977082,paulinede-sousa@example.net,"366, boulevard de Marchand
73941 Sainte Madeleine-la-Forêt",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:39.382400
02f30edf-45bd-4d0f-ad7c-8113378718ea,ETU10559,Rémy,Édith,F,1998-01-20,709698334,csanchez@example.net,"6, boulevard Élisabeth Meunier
78615 Leroy-sur-Rey",Kanel,Matam,Sénégal,2026-07-30 16:40:39.382677
e717ea0e-6bbd-4995-9d17-6cad0f346bd3,ETU10560,Giraud,Françoise,,2004-01-09,762406439,martinguibert@example.net,"8, rue Jourdan
93945 Legrosboeuf",Linguère,Louga,Sénégal,2026-07-30 16:40:39.382868
a95c5696-fac9-40e1-91de-bb66dfe1a07b,ETU10561,Tessier,Paulette,1,2000-12-09,+221779215324,audreyleduc@example.org,"avenue de Pereira
53674 Diallo",Kanel,Matam,Sénégal,2026-07-30 16:40:39.382979
f58d35e4-77d1-4f4f-8427-c8e6a93fd626,ETU10562,Raynaud,Julien,M,1999-06-17,,arthur47@example.net,"27, rue Antoine Berger
54967 Boulanger",Kébémer,Louga,Sénégal,2026-07-30 16:40:39.383069
43ee1165-3f45-4a42-9049-7de4cf8eafee,ETU10563,Lelièvre,Suzanne,M,2002-11-19,,ericallain@example.net,"52, chemin de Bernier
64757 Peron",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:40:39.383157
18b3611e-cf93-4332-9ce8-6eef547dee2c,ETU10564,Louis,Renée,M,1999-06-07,+221781969723,maurice62@example.org,"avenue Delattre
20983 Sainte Anouknec",Goudomp,Tambacounda,Sénégal,2026-07-30 16:40:39.383249
1e8991bf-fd15-4d31-b5f4-b4e2cd7b6632,ETU10565,Moulin,Pauline,,2006-11-14,769529974,nandre@example.net,"921, avenue Édith Lagarde
56822 Ferreira",Meckhe,Thiès,Sénégal,2026-07-30 16:40:39.383352
7160ef83-17e5-4d3b-a886-6838ec930bad,ETU10566,Sanchez,Antoinette,0,2005-11-07,768825155,marysegomez@example.org,"25, chemin de Le Goff
58723 Berthelot",Dagana,Saint-Louis,Sénégal,2026-07-30 16:40:39.383448
67e1799e-c1bb-4aad-8947-2e7dcc633bc6,ETU10567,Langlois,Adrienne,,2004-11-19,770942176,spereira@example.org,"boulevard de Tessier
45898 Lambert",Ourossogui,Matam,Sénégal,2026-07-30 16:40:39.383541
4a8aba7d-8029-4968-b5cb-c14671229ca2,ETU10568,Guilbert,Margot,Femme,2008-07-13,787143877,thomas85@example.com,"chemin de Leconte
35294 Riounec",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.383631
2a9953c4-e4e6-4f7e-9473-749ea5996533,ETU10569,Perrin,Alphonse,Femme,2027-07-30,+221773606215,cecile15@example.org,"6, boulevard Émilie Lévy
62843 Reynec",Bakel,Tambacounda,Sénégal,2026-07-30 16:40:39.383721
69098044-332e-4886-8cbd-408c0bda37f6,ETU10570,Cousin,Paulette,0,1996-04-02,785254396,guillonwilliam@example.com,"65, boulevard de Fischer
97620 Caron",Bignona,Ziguinchor,Sénégal,2026-07-30 16:40:39.383816
d1e75886-d41d-4f95-b4cd-d9bc29e5c1c7,ETU10571,Laine,Richard,Femme,2006-10-23,773186684,massonmarc@example.com,"25, avenue Édouard Vidal
20345 Mallet",Goudomp,Sédhiou,Sénégal,2026-07-30 16:40:39.383914
5ed09651-98aa-4d2d-9c59-87cf6ce39681,ETU10572,Letellier,Sophie,0,1996-09-13,+221783289664,iboulanger@example.net,"8, avenue de Millet
97148 Gautier-sur-Mer",Vélingara,Kolda,Sénégal,2026-07-30 16:40:39.384020
f4d99c43-b20c-4512-a5fe-ad1689e05f9e,ETU10573,Blanc,Antoine,Homme,2005-08-07,776003047,humbertgabrielle@example.com,"30, rue Christelle Renault
16468 Olivier",Mbour,Thiès,Sénégal,2026-07-30 16:40:39.384118
368feeab-8a84-4d5a-9358-edae54967a23,ETU10574,Bouvier,Marcel,1,2027-07-30,702265260,jacquelineregnier@example.net,"66, rue Le Goff
72171 Richard",Kayar,Thiès,Sénégal,2026-07-30 16:40:39.384197
fe7b976f-3cc0-482a-aa47-40441250da84,ETU10575,Chevallier,Joseph,M,2003-05-16,761937934,huguesverdier@example.org,"54, rue Margot Lopez
09902 Thierry",Gossas,Fatick,Sénégal,2026-07-30 16:40:39.384293
9f1fa930-c7fd-4b68-be86-f7281f39829c,ETU10576,Albert,Sophie,Masculin,2000-10-04,761557106,thierrylebon@example.org,"85, boulevard de Samson
82839 Jacques",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:40:39.384386
85561681-407f-4e96-9981-4094b5b0bec2,ETU10577,Peron,Patrick,M,1999-07-16,,torresnath@example.net,"708, rue Bazin
35176 Guillot-les-Bains",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.384473
d8281deb-0911-4117-97ea-31c8c5ef9837,ETU10578,Seguin,Alphonse,Masculin,1997-06-27,777190828,qleger@example.net,"74, rue Denis
48758 Raynaud-sur-Mer",Kanel,Matam,Sénégal,2026-07-30 16:40:39.384573
669b8494-2e4f-409f-8c83-d21bf31eeeec,ETU10579,Aubry,Susanne,Femme,2027-07-30,766064657,jolygenevieve@example.com,"80, rue Théodore Becker
16522 Rodriguez",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.384653
e28da6f0-f9b8-45c2-aef1-b78cd2fd4ce1,ETU10580,Jacob,David,Masculin,2008-04-27,780819790,guillaume62@example.net,"50, avenue Legendre
40510 Le Goff",Mbacké,Diourbel,Sénégal,2026-07-30 16:40:39.384760
9c2b274c-39cb-41c9-82c6-a9e7ed9efb23,ETU10581,Perrin,Andrée,Masculin,2007-07-04,+221774033740,marcellegosselin@example.com,"chemin de Charles
86140 Germaindan",Bounkiling,Sédhiou,Sénégal,2026-07-30 16:40:39.384845
e1fe98ba-2690-461c-962c-4d65748864c0,ETU10582,Robert,Hélène,Femme,2005-06-19,+221787498476,barthelemyjeannine@example.net,"45, chemin Vallet
41785 Weber",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:40:39.384932
d5546ff8-1af6-4e39-aca1-01c0f4aa2d2a,ETU10583,Bailly,Nathalie,,2004-05-23,779689091,rousseauluc@example.org,"88, boulevard de Diaz
86282 Grenier",Touba,Diourbel,Sénégal,2026-07-30 16:40:39.385021
1629524b-9c69-4cad-9809-7c05ad7e4bf5,ETU10584,Laurent,Christiane,Homme,1996-11-26,779435062,ymarchand@example.net,"92, rue de Girard
47913 Foucher-sur-Lombard",Birkelane,kaffrine,Sénégal,2026-07-30 16:40:39.385112
f3e0bc90-a070-4070-a945-941da61692b0,ETU10585,Cousin,Michèle,1,1999-04-20,00221772728723,labberobert@example.net,"8, avenue Margot Joseph
48975 Sainte Suzanne",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.385207
2dcc0fc5-6feb-4c64-84b3-4f5d536445d6,ETU1000,Rolland,Michel,F,1997-10-20,00221772153797,zdevaux@example.net,"13, chemin Grégoire
41840 Saint Nicolasboeuf",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:40:39.385299
3a2959ea-9e93-4d5b-96ac-04f51482509e,ETU10587,Meunier,Constance,Homme,2007-06-14,701850868,jlevy@example.org,"14, avenue Mathilde Tessier
82916 Marin-sur-Delattre",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.385393
31ff90c6-8d66-40e0-9647-e074a36093fd,ETU10588,Voisin,Édith,0,1997-07-19,,thomas67@example.net,"401, boulevard Leduc
41756 Coulon",Goudomp,Sédhiou,Sénégal,2026-07-30 16:40:39.385479
83f74fdb-a807-4757-bec4-b7d5504568ba,ETU10589,Boutin,Aurélie,Masculin,2007-04-16,00221774398061,poiriertheodore@example.com,"boulevard de Fleury
20875 Lemaire-sur-Mer",Ourossogui,Matam,Sénégal,2026-07-30 16:40:39.385570
2aafad7c-048e-46b7-bfd6-be3ba4d5ff60,ETU10590,Pereira,Isabelle,0,1999-10-05,,roland12@example.net,"24, chemin de Bourgeois
31711 Hervéboeuf",Birkelane,kaffrine,Sénégal,2026-07-30 16:40:39.385658
c16dcd2c-6e74-4163-b67d-01fda41a0ea2,ETU10591,Duhamel,Éric,Homme,2002-02-11,+221781559760,alphonse39@example.com,"chemin de Blot
68197 Lelièvre-sur-Durand",Linguère,Louga,Sénégal,2026-07-30 16:40:39.385744
df5e5ee0-e93f-4c3b-bb29-b6d7447e9221,ETU10592,Rousseau,Anastasie,Femme,1997-04-13,+221774282468,huetaime@example.org,"55, avenue de Morel
14297 Mary-sur-Muller",Gossas,Fatick,Sénégal,2026-07-30 16:40:39.385837
fbe39603-8d84-477d-8701-c932c5a951a0,ETU10593,Gallet,Aurélie,,2005-11-21,780287022,caroline28@example.net,"84, avenue Ruiz
25917 Garcia",Birkelane,kaffrine,Sénégal,2026-07-30 16:40:39.385924
af7bb139-bfe4-4004-bce6-7f847e7d7d08,ETU1000,Pires,Martine,F,2002-12-05,702145433,dianeda-costa@example.org,"6, avenue Lemoine
24935 Menard-sur-Humbert",Kébémer,Louga,Sénégal,2026-07-30 16:40:39.386014
060ed69b-f057-4990-8eb7-549f5ca98d69,ETU10595,Pichon,Marcelle,Homme,1997-05-23,774930013,jacqueline23@example.org,"2, rue de Chauvin
37350 Charpentier",Bakel,Tambacounda,Sénégal,2026-07-30 16:40:39.386129
8ad1cd89-a2c9-4b24-979b-dde1f487645d,ETU10596,Alexandre,Susanne,Femme,1998-08-25,707521760,hortenseda-costa@example.net,"23, boulevard Maryse Collet
91924 Moreno",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.386238
a7b74506-9c16-4aeb-b1cd-f6d9e14f1a56,ETU10597,Lefort,Margot,,2006-05-19,780440499,andreemallet@example.org,"62, rue de Masson
44988 Didier",Vélingara,Kolda,Sénégal,2026-07-30 16:40:39.386443
38ab1926-06f1-4b21-b3a2-a2725a058951,ETU10598,Toussaint,Laure,Femme,1997-07-12,+221775456222,claudine56@example.org,"599, rue de Boyer
11926 Lévêque-la-Forêt",Birkelane,kaffrine,Sénégal,2026-07-30 16:40:39.386550
0964fccc-6119-4d97-8bdd-bddca4bb15c7,ETU10599,Joseph,Philippine,M,1998-09-06,+221772153629,pottiertristan@example.com,"70, boulevard Petit
84185 Sainte Zacharie",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.386648
f26abd52-3de7-4f18-b2ba-fe9544502934,ETU10600,Jacob,Yves,0,1998-07-10,+221771169988,elisabethdupuy@example.org,"27, avenue Traore
89456 Saint Aurore",Kébémer,Louga,Sénégal,2026-07-30 16:40:39.386745
062d5f39-a8aa-4d52-9a20-8fc3a4b51f72,ETU10601,Aubry,Anaïs,,1995-08-01,00221773980037,simone64@example.com,"18, rue de Hebert
92639 Thibaultdan",Kanel,Matam,Sénégal,2026-07-30 16:40:39.386838
0b15883b-98f3-47a5-89e0-572ca3f72a07,ETU10602,Muller,Olivie,F,1996-05-21,779655448,stephanie09@example.org,"70, avenue Schneider
21676 Saint Édouard-la-Forêt",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:39.386935
317b158a-7e01-4c32-8e84-b516494493ce,ETU1000,Germain,Margaud,1,2002-01-13,703058226,qjoubert@example.net,"6, chemin Raymond Rodriguez
17291 Richard",Vélingara,Kolda,Sénégal,2026-07-30 16:40:39.387026
d9826ffa-6c03-4e84-a7ed-d13c43b74813,ETU1000,Dupré,Paul,F,2001-10-08,+221776294046,amuller@example.com,"avenue Leroux
08622 Aubertdan",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.387109
027ed96f-b2e0-45b2-ba76-7a2c27173c1c,ETU10605,Gauthier,Émilie,Masculin,2004-04-28,708281226,carpentierodette@example.org,"4, chemin Léon Schmitt
62352 Briand",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:40:39.387200
79f1e637-bcc3-4dda-a980-094e3f3a58c5,ETU10606,Bertin,Philippe,0,2000-01-04,+221777748034,bousquetetienne@example.com,"16, boulevard Tessier
62475 Poulainnec",Vélingara,Kolda,Sénégal,2026-07-30 16:40:39.387294
919ee12e-5a1c-47ad-8386-3d3649299245,ETU10607,Dubois,Raymond,1,2004-03-04,769043978,gillesdupuis@example.net,"1, rue de Dubois
61492 HervéBourg",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:39.387383
291d1857-80fc-4b23-a9da-def4a03f87fe,ETU1000,Chauvin,Vincent,0,2006-05-10,+221788536617,nathaliedelattre@example.org,"28, chemin de Durand
25100 Vincent",Linguère,Louga,Sénégal,2026-07-30 16:40:39.387472
4f19456f-7971-4b3d-a185-e22ce35ffda2,ETU10609,Fischer,Marguerite,0,2027-07-30,780687275,mtexier@example.net,"99, boulevard Martins
05612 GaillardVille",Dagana,Saint-Louis,Sénégal,2026-07-30 16:40:39.387553
d42949a0-28da-4c7c-a291-d869227c36d3,ETU10610,Pascal,Vincent,0,2007-01-17,769359524,alvesroland@example.net,"18, chemin Duhamel
35363 Guillon-les-Bains",Goudomp,Tambacounda,Sénégal,2026-07-30 16:40:39.387645
0c81b90b-e0ff-4249-af81-c9efe35bd885,ETU10611,Benard,Astrid,F,2001-07-28,,nauger@example.net,"94, avenue Bazin
30625 Ruiz",Tivaouane,Thiès,Sénégal,2026-07-30 16:40:39.387729
9ea65a59-4751-4d60-97ba-6c253cacf53b,ETU10612,Rodriguez,Patrick,M,1995-11-05,775366603,lorraineroger@example.net,"530, rue Allain
11540 Sainte Agathe",Rufisque,Dakar,Sénégal,2026-07-30 16:40:39.387821
e6ade3a5-2e17-4640-9e37-7bb664da7130,ETU10613,Renard,Susanne,M,1998-11-05,761589802,valerie12@example.org,"18, rue Jacob
65824 Lopezboeuf",Goudomp,Tambacounda,Sénégal,2026-07-30 16:40:39.387911
0c97bf66-6c95-4aa8-a5e5-4e4d045f1c7c,ETU1000,Delorme,Daniel,,2003-11-13,+221783832593,adrien55@example.com,"59, rue de Barthelemy
42663 Gimenez-les-Bains",Birkelane,kaffrine,Sénégal,2026-07-30 16:40:39.387998
a408e65e-d67b-4a9f-b9a1-a6d15a4ddbc8,ETU10615,Boyer,Bernard,Homme,1996-06-28,+221787228363,guillaumeguerin@example.net,"3, rue de Legendre
86900 PhilippeVille",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.388090
1c7318c2-34b9-4e0b-b920-0df2b8d18d43,ETU10616,Fournier,Joséphine,F,2003-04-08,+221786729520,bertrandfontaine@example.com,"39, rue Anaïs Dupont
94229 Saint Célinanec",Thiès,Thiès,Sénégal,2026-07-30 16:40:39.388190
ff420266-895a-41d2-a8ae-aa5cf5c3159e,ETU10617,Bonnet,Thierry,F,2006-05-08,774785632,edouard41@example.net,"74, rue Bonneau
02428 Perrin-sur-Mer",Foundiougne,Fatick,Sénégal,2026-07-30 16:40:39.388281
e6697eb4-7aa5-41af-90ef-665dd4a55fd3,ETU10618,Wagner,Roland,F,2004-07-06,775837455,martinevalette@example.net,"4, chemin de Dupont
97660 Meyer",Ourossogui,Matam,Sénégal,2026-07-30 16:40:39.388369
896532b7-308f-4a08-980b-a138f8d777c9,ETU10619,Hoarau,Alix,,1995-12-09,+221782945644,victoire44@example.net,"1, rue de Martinez
01604 Duboisnec",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.388458
da8b1ecf-50f6-42f7-bb0b-46cfa90fc85e,ETU1000,Fournier,Louis,F,2007-08-12,772737225,nberthelot@example.com,"rue de Martineau
57364 Gonzalez-les-Bains",Goudomp,Sédhiou,Sénégal,2026-07-30 16:40:39.388543
c9aff1c0-4e3a-4cd7-8861-0f24d63cca4a,ETU10621,Garnier,Mathilde,Masculin,2005-10-23,+221788176047,plaunay@example.com,"25, avenue Delahaye
87213 Sainte Agathe-sur-Mer",Touba,Diourbel,Sénégal,2026-07-30 16:40:39.388636
985a3a4f-fb99-41ad-a0b3-04e230b28115,ETU10622,Lacombe,Antoine,Masculin,2007-12-13,701619002,constanceimbert@example.com,"22, boulevard Hardy
30800 Saint Océane-les-Bains",Goudomp,Sédhiou,Sénégal,2026-07-30 16:40:39.388743
0ea5fef0-fd76-44b9-a007-86269ec85784,ETU10623,Paris,Corinne,Homme,1996-11-14,765946757,ferrandalex@example.com,"425, avenue Guyon
02193 Vaillant",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:40:39.388839
86b037c2-182e-406c-ae77-4ce6d0133c0d,ETU10624,Delorme,Marcel,Femme,2005-05-30,,letellieryves@example.com,"rue Perez
24110 Samson",Touba,Diourbel,Sénégal,2026-07-30 16:40:39.388920
27580f3b-1077-461c-97ab-fe4bd854a15b,ETU10625,Gilbert,Nicole,F,2008-03-31,704891283,martineraynaud@example.com,"20, avenue de Gérard
45355 Alves-sur-Riou",Kanel,Matam,Sénégal,2026-07-30 16:40:39.389011
6c791e4c-a683-4c07-9540-46e50b919381,ETU10626,Blondel,Denis,,2003-12-03,763025217,agathe96@example.org,"6, chemin Thierry Royer
22879 Saint Christophe",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.389106
8e82e0da-8cf7-4f3a-a405-06da5686e754,ETU10627,Gilbert,Philippe,M,2005-09-19,,jmathieu@example.org,"348, rue Frédéric Raymond
97348 Saint Olivier",Meckhe,Thiès,Sénégal,2026-07-30 16:40:39.389197
4818ac2b-c7af-421a-a3fb-f193a4eaa3c5,ETU10628,Berger,Pierre,1,1998-05-22,+221786329590,simonnicolas@example.org,"79, chemin de Lecoq
10209 Germain",Gossas,Fatick,Sénégal,2026-07-30 16:40:39.389289
82b7fe1e-b172-4049-90dc-e77c7bc031d3,ETU10629,Robert,Joseph,Masculin,2027-07-30,+221774608959,marcelle56@example.com,"31, chemin Bonnet
54548 Rogerdan",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:40:39.389368
a37234f7-c16e-46cd-95bb-b9f8e35fb4f0,ETU10630,Humbert,Laure,M,1996-12-08,00221774582053,ivalentin@example.net,"74, rue Pineau
21135 Vallet",Goudomp,Sédhiou,Sénégal,2026-07-30 16:40:39.389457
d24dfe59-5dca-402d-88ca-7c0e6c8e74c9,ETU10631,Renault,Henri,Masculin,2027-07-30,+221778555432,parismatthieu@example.net,"rue de Dupuy
86505 Pineau",Kébémer,Louga,Sénégal,2026-07-30 16:40:39.389530
5c96a1a7-44a9-46d2-89c3-eb3858eba965,ETU10632,Royer,Catherine,Femme,2004-12-08,788603682,alexandriaperez@example.com,"rue Laure Camus
36938 Loiseau",Kébémer,Louga,Sénégal,2026-07-30 16:40:39.389615
ab44b406-944e-41a4-aa2a-0e02d6b096b9,ETU10633,Lesage,André,Femme,2003-03-28,+221781632576,levyaudrey@example.com,"16, boulevard Caron
12423 Bonneau",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.389703
22eb0e2e-4e09-4a35-908d-e3dbbcd3bf1c,ETU1000,Pasquier,Lucy,Homme,1999-03-21,704966634,oliviemenard@example.com,"35, rue de Guilbert
74475 Launay-les-Bains",Touba,Diourbel,Sénégal,2026-07-30 16:40:39.389795
5154546e-1b47-40ee-afb3-d5170ddc8c57,ETU10635,Baron,Gabrielle,0,2004-03-24,766567633,clemencelegendre@example.org,"33, chemin Océane Loiseau
30634 Saint Andréeboeuf",Kébémer,Louga,Sénégal,2026-07-30 16:40:39.389894
4c129106-a35c-42f6-929a-1ea9104cb55b,ETU10636,Jean,Michelle,Femme,2027-07-30,778122336,patrick89@example.net,"89, chemin Margaux Alves
04907 Perezdan",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:39.389975
ab823245-fe56-4cdf-ae04-831743437b39,ETU1000,Regnier,Maryse,F,2008-02-16,767917133,margotmasson@example.org,"11, boulevard de Lamy
60880 Besnard-la-Forêt",Vélingara,Kolda,Sénégal,2026-07-30 16:40:39.390067
68acff36-19c6-4fbd-b5ce-b6aacd0b3200,ETU10638,Bourdon,François,1,1997-08-12,778496795,durandlaurence@example.org,"chemin Delaunay
10625 Saint Mathilde-sur-Mer",Linguère,Louga,Sénégal,2026-07-30 16:40:39.390153
b756c644-bdca-48a6-a0b6-545b3c59d38a,ETU10639,Blondel,Lucas,0,2000-02-22,782517185,bonninmonique@example.net,"86, boulevard Océane Torres
73826 Sainte GrégoireBourg",Bignona,Ziguinchor,Sénégal,2026-07-30 16:40:39.390250
a6928876-4715-4414-a346-c0d33e583fba,ETU1000,Charrier,Cécile,Masculin,2005-12-02,705868817,zacharie70@example.net,"10, boulevard Couturier
24388 Baudry",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:40:39.390337
8e31bbff-f2f5-467e-a183-88c3ac2d4432,ETU10641,Traore,Daniel,Femme,2001-07-21,+221786415908,simoneblondel@example.org,"872, rue de Vincent
16928 Roux",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.390428
887a647d-b79c-4c6a-b9cf-4ad09ed8017c,ETU10642,Alexandre,Véronique,0,2000-08-27,781368867,timothee60@example.net,"495, chemin de Roger
97296 Sainte Jeannine",Salémata,Kédougou,Sénégal,2026-07-30 16:40:39.390523
5df8cda1-f22d-4b87-8ce5-7a9de767ada0,ETU10643,Gonzalez,Michelle,,1998-05-29,705155180,hoareaunath@example.com,"rue Gérard Bonnet
89580 Sainte Alfred",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:39.390613
ad041241-5e98-488a-ac16-213e4e980cb5,ETU10644,Meunier,Claudine,,2027-07-30,+221774611283,dominique71@example.net,"79, chemin Lemaître
41349 Voisin",Rufisque,Dakar,Sénégal,2026-07-30 16:40:39.390691
c226f28b-be56-4d10-8f29-7efb2daf266b,ETU1000,Petitjean,Emmanuelle,Homme,2003-05-31,00221776145809,robertmaillard@example.com,"8, chemin Merle
54996 Guyon",Linguère,Louga,Sénégal,2026-07-30 16:40:39.390779
664cbfb4-f0a4-44c0-b54a-e3894ad8844c,ETU10646,Breton,Isabelle,0,1997-10-10,784759416,pauletteperon@example.net,"8, rue Jacquet
77355 Étienne-sur-Blondel",Ourossogui,Matam,Sénégal,2026-07-30 16:40:39.390870
b4587136-d0b9-4448-b555-ed1d8e7038e0,ETU10647,Louis,Hortense,F,2027-07-30,+221777366992,elisabeth38@example.org,"51, boulevard de Charpentier
36934 Leroy-la-Forêt",Mbour,Dakar,Sénégal,2026-07-30 16:40:39.390951
4580b953-25b8-4399-9036-d58a60098970,ETU10648,Briand,Hortense,Homme,2007-08-19,770488183,roussetoceane@example.net,"avenue Éléonore Munoz
22758 Bonnetdan",Linguère,Louga,Sénégal,2026-07-30 16:40:39.391040
e35cacb3-b21f-4391-b506-c6d1963f104a,ETU10649,Michaud,Véronique,F,2007-09-10,+221776788276,dominiquecolin@example.com,"15, rue Dumas
93349 Martin",Goudomp,Sédhiou,Sénégal,2026-07-30 16:40:39.391129
6440f05c-6940-4464-bac0-cc2cdfaffe50,ETU10650,Valentin,Olivie,1,2005-02-02,786156619,emmanuelle32@example.net,"chemin de Dupré
36753 Durand-sur-Da Costa",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:39.391218
d8bcfb37-3782-48a7-a3ca-81e3dec50565,ETU10651,Blot,Jules,Femme,2000-09-18,,bourdoncapucine@example.org,"7, chemin de Meyer
41923 Sainte Eugène",Podor,Saint-Louis,Sénégal,2026-07-30 16:40:39.391356
0209a3cd-13f6-40be-86f5-002080df4e7d,ETU10652,Thomas,Édouard,Masculin,2001-08-26,,qschmitt@example.net,"25, avenue de Baudry
67879 Valette",Goudomp,Tambacounda,Sénégal,2026-07-30 16:40:39.391472
74b0d916-62aa-4a55-bdf9-f8872c9aaf7f,ETU10653,Jourdan,Isaac,Homme,2006-11-23,703123703,eugene67@example.net,"428, rue Pierre
49217 Lefortdan",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:40:39.391575
c405a705-0963-46cf-83c2-b57c484d8ae1,ETU10654,Reynaud,Laurence,Homme,1999-01-06,767070618,davidrolland@example.org,"316, avenue Launay
28677 Antoine-les-Bains",Vélingara,Kolda,Sénégal,2026-07-30 16:40:39.391668
b7d189cf-22bc-4709-bdcf-661ed2e06f6d,ETU1000,Samson,Michel,F,2027-07-30,773647575,camillecousin@example.org,"rue de Gillet
65309 Saint Julie",Sédhiou,Kolda,Sénégal,2026-07-30 16:40:39.391737
